OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
70273,SPEEDWAY #5457,"I-264 E, EXIT 14 & SR-864 N",Louisville,KY,415,3.029,37.519513,-111.033829
70274,Kwik Star #920,US-18 & US-69,Garner,IA,433,3.399,35.341304,-96.60738
70276,STAR EXPRESS #5,US-301 & SR-648,Petersburg,VA,180,3.049,35.477212,-107.768302
70277,KWIK TRIP #595,SR-46,Amery,WI,448,3.56066666,33.183534,-96.615616
70278,KWIK TRIP #923,"I-41, EXIT 146 & CR-N",Little Chute,WI,582,3.269,37.830476,-90.057293
70279,KWIK TRIP #926,SR-19 & SR-21,New Prague,MN,448,3.29066666,40.678424,-94.843523
70280,LOVES TRAVEL STOP #668,"I-25, EXIT 250 & SR-56",Berthoud,CO,800,3.39066666,36.959769,-108.272493
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.339,32.001674,-123.950501
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.239,48.905139,-121.7632
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.429,37.767277,-94.41331
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.489,46.914144,-88.801916
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.549,35.904042,-92.983568
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.389,37.852201,-111.919789
70282,PLEASANT SPRINGS TRAVEL,"I-39, EXIT 147 & CR-N",Cottage Grove,WI,420,3.39066666,43.976912,-96.724425
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.399,44.199395,-70.079435
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.479,47.730918,-108.854344
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.449,47.755926,-97.405339
70284,ROBINSON CORINTH IRVING,"I-395 N, EXIT 3",Corinth,ME,170,3.93233333,31.741239,-98.053966
70285,IRVING MAINWAY,SR-16 E,Dover Foxcroft,ME,170,3.86566666,47.867078,-123.41529
70286,ROBINSONS IRVING,SR-7,Corinna,ME,170,3.93233333,46.936872,-83.567258
70287,LOVES TRAVEL STOP #710,US-31 & SR 28,Tipton,IN,457,3.84733333,29.43065,-83.709826
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.62000927,29.711033,-99.628071
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.61898985,46.250264,-118.514784
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.63022827,35.746947,-103.478561
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.6295456,45.146776,-78.816134
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.62238967,27.95645,-76.994908
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.62102914,26.24852,-95.529662
70291,LOVES TRAVEL STOP #723,"I-80, EXIT 310 & CR-322",Laramie,WY,795,3.61566666,35.50216,-110.093263
70292,FLYING J #1171,I-15,Mesquite,NV,910,3.70566666,41.825714,-78.629271
70293,KWIK TRIP #922,US-8,Cameron,WI,295,3.664,26.003666,-94.581785
70295,SPEEDWAY #8080,I-69 & US-20,Angola,IN,465,3.599,42.492919,-91.157367
70296,MAVERIK COUNTRY STORE #573,SR-68 & SR-154,Riverton,UT,835,3.13566666,47.559567,-86.06792
70297,KWIK STAR #509,SR-169 & BUS-20,Fort Dodge,IA,433,3.20233333,41.337368,-89.42706
70298,LOVES TRAVEL STOP #740,"I-95, EXIT 38 & SR-68",Yemassee,SC,42,3.419,28.414999,-72.432503
70299,Mr Fuel dba Pilot Express #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,46.47844,-117.097906
70299,PILOT EXPRESS #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,27.094377,-86.159365
70299,Mr Fuel Travel Center dba Pilot Express #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,42.428644,-118.494726
70300,PILOT #1194,I-10 & US-60,Phoenix,AZ,930,6.039,44.242824,-82.901897
70300,PILOT DEALER #1194,I-10 & US-60,Phoenix,AZ,930,6.039,41.200059,-110.468861
70301,GOLDEN GATE TRUCKSTOP,I-80 & SR-535,Elko,NV,787,3.599,38.620885,-100.33184
70302,KWIK TRIP #117,CR-9 & CR-4,Duluth,MN,334,3.499,34.311276,-71.615752
70303,Kwik Star #1004,US-63,Waterloo,IA,565,3.574,41.627075,-115.086651
70304,Rusty Lantern,"I-95, EXIT 109A & SR-202",Augusta,ME,170,3.88733333,37.035023,-102.235109
70305,LOVES TRAVEL STOP #737,I-40/US-270,El Reno,OK,483,3.344,41.216005,-86.923871
70306,KWIK STAR #1001,US-6,Newton,IA,320,3.249,41.689881,-91.152827
70307,KWIK TRIP #592,"I-35, EXIT 159 & CR-1",Rush City,MN,451,3.37733333,25.931935,-106.371993
70308,KWIK TRIP #946,SR-32,Pulaski,WI,582,3.45733333,30.406692,-86.642516
70309,PILOT #1165,SR-18 & SR-128,Jal,NM,593,3.36566666,25.955981,-119.737369
70310,LANCASTER CONVENIENCE,US-2 & US-70,Lancaster,MA,34,3.70566666,38.644528,-103.802725
70311,RACING MART,SR-8,Adams,MA,215,3.699,47.277606,-97.531568
70313,Flyer's #3207,"SR-143, EXIT 2",Phoenix,AZ,930,3.389,28.463436,-97.960385
70314,CASEYS #2721,US-34,Lincoln,NE,413,3.3365,30.030329,-85.772823
70318,LOVES TRAVEL STOP #738,"I-30/US-67, EXIT 122 & SR-19/SR-11",Sulphur Springs,TX,723,3.309,47.12548,-113.974289
70319,SPEEDWAY #3650,"I-76, EXIT 11 & SR-261",Wadsworth,OH,305,3.699,43.773378,-67.546972
70320,SPEEDWAY #7177,"I-24, EXIT 158 & SR-27",Jasper,TN,285,3.014,31.323859,-117.749376
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.759,31.859117,-91.670647
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.799,27.468002,-113.705101
70321,PILOT #1132,SR-171 & SR-78,Brawley,CA,900,4.859,37.764849,-108.299525
70321,PILOT #1132,SR-171 & SR-78,Brawley,CA,900,4.899,32.622299,-109.497265
70322,INDIAN HILL IRVING,SR 6,Greenville,ME,170,3.86566666,32.277595,-123.114562
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.589,40.889084,-108.339011
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.389,44.642472,-114.747167
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.489,37.739908,-79.660959
70324,LOVES TRAVEL STOP #729,CR-17 & US-20,Goshen,IN,465,3.72233333,30.885298,-88.476783
70325,KWIK STAR #927,US-169 & US-169 BUS/US-20 BUS,Fort Dodge,IA,433,3.20233333,45.257392,-77.574681
70326,PILOT #1207,"I-20, EXIT 79 & SR-464",Monahans,TX,710,3.46566666,46.40757,-110.852806
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.329,48.622906,-81.373455
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.379,37.054473,-71.686711
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.679,39.222994,-90.444621
70329,1 STOP TRAVEL PLAZA,US-14 & US-83,Pierre,SD,571,3.38233333,32.9948,-106.02059
70331,LOVES TRAVEL STOP #707,"I-64, EXIT 21",Covington,VA,185,3.649,32.62695,-88.215172
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20135966,44.213763,-119.169608
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20228691,32.948004,-91.589538
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20445208,46.739909,-100.401338
70333,KWIK STAR #932,"I-80, EXIT 143 & CR-S14",Altoona,IA,320,2.959,34.829396,-84.601392
70334,KWIK TRIP #1021,SR-11 & CR-E,Brodhead,WI,420,3.41566666,33.578593,-73.521465
70335,PILOT #1200,HWY 43,Valleyview,AB,80,4.62238967,28.452083,-99.53348
70336,SPEEDWAY #3962,"I-39,EXIT 3 & SR-9",Roscoe,IL,293,3.469,29.738265,-118.8775
70337,LOVES TRAVEL STOP #700,I-10 EXIT 404 & SR-467,Sonora,TX,710,3.64733333,33.508162,-100.43967
70338,LOVES TRAVEL STOP #747,"I-75, EXIT 90",Sidney,OH,411,3.34566666,29.271787,-122.433223
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.78709821,42.747967,-78.417205
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.79697943,39.817381,-108.06911
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.78815497,33.858149,-100.215944
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.7895647,41.053301,-105.355673
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.79768679,43.568202,-98.408907
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.78604192,35.547955,-70.27868
70340,PIT STOP,SR-53 & SR-74,Joliet,IL,399,3.499,25.465656,-123.103434
70341,LOVES TRAVEL STOP #741,US-29,Reidsville,NC,65,3.999,41.113254,-71.514666
70342,AF TRUCK CENTER,"I-294, EXIT 33 & SR-64",Melrose Park,IL,293,3.459,27.871668,-122.189822
70343,PILOT TRAVEL CENTER #1103,"I-5, EXIT 208 & SR-530",Arlington,WA,962,4.559,42.870056,-115.919716
70344,KWIK TRIP #928,US-169,Princeton,MN,451,3.399,31.698335,-77.452137
70345,LOVES TRAVEL STOP #742,"I-196, EXIT 52",Holland,MI,406,4.089,47.903111,-118.062915
70346,Kwik Star #924,SR-17 & US-20 EXIT 140,Webster City,IA,433,3.20233333,42.940105,-107.312843
70349,WEIGELS #90,SR-139 & SR-66,Kodak,TN,405,3.199,32.447599,-122.347486
70350,CIRCLE K #2741859,CR-802,Brownsville,TX,665,3.029,39.614141,-101.734562
70351,MAVERIK COUNTRY STORE #606,US-91,Franklin,ID,825,3.579,36.166858,-69.33514
70352,KWIK TRIP #1019,CR-5 & SR-65,Isanti,MN,448,3.474,39.734183,-93.41519
70353,ASAP General Store #314,"US-62, US-81, SR-9",Chickasha,OK,483,3.13233333,25.681525,-96.872504
70357,Certified Oil #400489,"I-71, EXIT 104",Columbus,OH,315,3.409,34.979248,-68.429785
70358,FOOD N FUEL #25,SR-15 & US-12,Milbank,SD,248,3.369,48.153749,-80.159438
70359,PILOT # 1185,"I-15, EXIT 93",Littlefield,AZ,910,3.689,35.451334,-69.658852
70359,PILOT DEALER #1185,"I-15, EXIT 93",Littlefield,AZ,910,3.709,26.193947,-90.448237
70360,MAVERIK COUNTRY STORE #595,"I-84, EXIT 28",Caldwell,ID,785,3.369,32.458249,-83.499786
70361,MAVERIK COUNTRY STORE #599,US-89 & CR-122,Thayne,WY,825,3.669,41.682627,-112.674689
70366,FAST STOP,US-41,Escanaba,MI,360,3.399,34.135211,-113.214747
70371,KENT KWIK #440,US-277,Haskell,TX,575,3.539,41.264583,-74.529479
70373,KWIK TRIP #791,US-45 & SR-54,New London,WI,582,3.484,46.163268,-79.235065
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.449,32.383855,-68.783702
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.489,32.820726,-88.012446
70375,QUIKTRIP #1853,US-81,Decatur,TX,630,2.899,42.968904,-101.454154
70376,QUIKTRIP #1935,SR-183,Dallas,TX,630,2.97566666,33.136395,-70.822113
70377,WEIGELS #81,I-81 & SR-32,Morristown,TN,405,3.259,28.489117,-82.519485
70379,SPEEDWAY #7209,US-411 & SR-20,Cartersville,GA,18,3.11566666,37.357762,-119.148384
70380,LOVES TRAVEL STOP #714,"I-85, EXIT 29",Charlotte,NC,46,3.52233333,27.89209,-86.753889
70383,SPEEDWAY #4400,I-10 & SR-59,Loxley,AL,715,3.28233333,33.480818,-89.654955
70385,LONGHORN EXPRESS,US-70,Ardmore,OK,253,3.009,40.550557,-93.603259
70388,PILOT #1205,"I-20, EXIT 80",Monahans,TX,710,3.46566666,43.79131,-91.301641
70389,PILOT #1145,SR-191,Midland,TX,710,3.56566666,35.508653,-112.240269
70390,FLYING J #1206,SR-302 & CR-313,Kermit,TX,710,3.25566666,48.320793,-115.706773
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.299,37.762612,-113.088804
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.199,33.650388,-89.364696
70403,MAVERIK COUNTRY STORE #607,"I-90, EXIT 1",Post Falls,ID,970,3.37566666,40.222899,-102.815575
70404,MAVERIK COUNTRY STORE #602,"I-25 EXIT, 138",Colorado Springs,CO,803,3.289,32.030078,-108.801586
70405,LOVES TRAVEL STOP #760,SR-18 & SR-234,Eunice,NM,593,3.329,27.144866,-95.015837
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.749,34.63275,-109.191944
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.849,42.728536,-79.026677
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.639,48.268145,-81.438964
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.539,30.07164,-99.340619
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.599,33.156639,-119.9726
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,4.039,40.898373,-66.344757
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.639,47.699271,-72.337743
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.539,44.640594,-110.687961
70409,SPEEDWAY #6512,"I-196, EXIT 49 & SR-40",Holland,MI,456,3.899,45.929477,-113.270739
70410,SPEEDWAY #4107,I-285 & US-78,Stone Mountain,GA,18,3.529,39.096606,-104.081953
70411,MARATHON,SR-72,Elberton,GA,16,3.899,47.869781,-100.126743
70413,CASEYS #3782,US-169 & SR-2,Mount Ayr,IA,320,3.164,45.802231,-122.405988
70415,GARDEN TRUCK STOP,SR-55 /EXIT 35,Vineland,NJ,150,3.999,26.914861,-111.032603
70416,ALLSUPS CONVENIENCE STORE #2361,US-54 & US-287,Stratford,TX,585,2.95733333,37.6137,-78.663579
70417,CASEYS #3434,US-63,Denver,IA,565,3.499,32.50232,-115.004171
70419,FUEL AMERICA TRAVEL CENTER,I-35 EXIT 24,Laredo,TX,693,3.099,44.506483,-95.409656
70420,Circle K #2709302,SR-67,Decatur,AL,615,3.50733333,39.807961,-71.664274
70421,CASEYS #3581,US-62/US-67,Corning,AR,695,3.28233333,44.026678,-121.820183
70422,CIRCLE K #2741675,"I-10, EXIT 134",Tolleson,AZ,930,3.519,33.086108,-97.126115
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.649,48.389937,-120.453696
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.449,45.307612,-101.463422
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.459,30.995946,-67.174683
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.549,32.571259,-121.263938
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.489,39.593403,-118.474403
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.589,47.114637,-112.874096
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.289,46.099164,-96.763694
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.479,28.488246,-111.616137
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.279,48.908477,-72.835011
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.389,41.52156,-117.589557
70425,LOVES TRAVEL STOP #731,"I-79, EXIT 105 & SR-108",Slippery Rock,PA,165,4.249,36.347386,-94.930169
70426,BISHOPS TRAVEL CENTER,US-27,Attapulgus,GA,20,3.699,38.060894,-109.561993
70427,PARKERS #64 (DISCOUNT AVAILABLE),SR-307,Savannah,GA,195,3.03233333,46.913974,-79.057824
70428,PARKERS #63 (DISCOUNT AVAILABLE),US-301,Jesup,GA,195,3.11566666,39.430674,-87.191575
70429,BP,SR-76,Adel,GA,10,2.969,41.362204,-110.017122
70430,SPRINT FOODS #715,I-520 & SR-56,Augusta,GA,135,3.19233333,47.743513,-78.020974
70431,TA EXPRESS HOLSTEIN #941,I-20 E,Holstein,IA,527,3.559,41.434721,-94.86818
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.499,39.121949,-67.610733
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.599,48.759888,-67.885091
70433,GAS N WASH,SR-126,Plainfield,IL,290,3.599,32.12709,-85.313337
70434,HUCKS FOOD & FUEL #371,SR-148 & SR-142,Mount Vernon,IL,340,3.099,29.933645,-103.524318
70436,CASEYS #3492,US-36,Marysville,KS,413,3.299,41.487661,-104.430853
70437,Thorntons #155,"SR-1020 N, & SR1065 E",Louisville,KY,415,2.90566666,44.00156,-70.835911
70438,BREAU BRIDGE TRUCKSTOP AND CASINO,SR-94,Breaux Bridge,LA,730,3.229,27.198495,-108.110555
70439,CHEVRON,I-20 & SR-151,Arcadia,LA,590,3.189,29.546955,-69.908486
70440,MOUND MINI MART,I-696,Warren,MI,325,3.699,25.050371,-68.693898
70441,BREAK TIME #3165,US-50 & SR-13,Warrensburg,MO,400,3.29233333,45.18093,-80.497678
70442,GOLDEN GATE PETRO,I-580 & US-50,Carson City,NV,966,3.599,37.901065,-110.535148
70443,GLUCKSTADT FLEETWAY,"I-55, EXIT 112",Madison,MS,760,3.199,27.306474,-98.238178
70445,CASEYS #3514,SR-1,Oakes,ND,341,3.38233333,29.18662,-120.466441
70446,ALLSUPS CONVENIENCE STORE #2220,US-285,Loving,NM,640,3.599,33.136192,-83.467984
70447,84 QUIK STOP,"I-84, EXIT 3 & US-6",New Hampton,NY,120,3.699,43.738695,-115.758344
70447,84 QUIK STOP,"I-84, EXIT 3 & US-6",New Hampton,NY,120,3.459,42.212036,-109.532902
70448,CIRCLE K #4707623,"I-81, EXIT 31",Brewerton,NY,220,4.089,36.90964,-111.658847
70450,QUEENSBURY,SR-149,Queensbury,NY,12,3.789,39.902566,-68.334523
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.849,41.351075,-85.031567
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.789,47.071541,-96.417829
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.779,47.605079,-69.534121
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.889,32.725155,-123.245382
70453,MARIETTA PETROLEUM,"I-35, EXIT 15 & SR-32",Marietta,OK,253,2.92233333,25.505905,-117.868305
70454,DANDY MINI MART #36,US-220,Monroeton,PA,200,4.03233333,41.569693,-89.503223
70455,RUTTERS #37,US-332/US-22 & SR-75,Mifflintown,PA,70,4.099,29.786562,-113.699567
70456,RUTTERS #67,SR-16 & SR-75,Mercersburg,PA,70,4.399,25.360297,-72.844349
70457,RUTTERS #15,"I-83, EXIT 22 & SR-4009",York,PA,70,4.199,48.638988,-70.150941
70458,STOP-A MINIT,US-25 & SR-418,Pelzer,SC,30,2.899,36.553825,-100.507649
70459,GET N GO #22,I-90 & SR-115,Sioux Falls,SD,530,2.939,32.879476,-104.08261
70460,ALLSUPS CONVENIENCE STORE #2371,US-87,San Angelo,TX,612,3.20566666,45.604289,-115.007287
70461,CIRCLE K #2741074,I-35 & FM-1103,New Braunfels,TX,740,2.844,48.177384,-84.938745
70463,CIRCLE K #2741496,US-290,Chappell Hill,TX,670,2.999,48.238369,-89.950826
70464,GOLDEN GATE PETEROLEUM 24 RD,US-6,Grand Junction,CO,810,3.539,29.309711,-114.402337
70466,Circle K #2741925,SR-19,Trinity,TX,670,2.899,43.779734,-100.815843
70467,QUIKTRIP #598,"I-80, EXIT 439, SR-370",Omaha,NE,486,2.92733333,27.411625,-111.955128
70468,CIRCLE K #2741325,I-14 & SR-121,Belton,TX,765,2.88566666,29.672383,-82.084898
70469,TA EXPRESS #286,I-30 & SR-423,Mount Vernon,TX,637,3.299,33.213425,-106.945948
70472,SHELL/ONE9 #1304,I-820 & CR-156,Fort Worth,TX,630,2.89233333,25.278964,-72.238111
70474,EXXON,"I-30, EXIT 42A",Dallas,TX,630,3.499,27.892131,-86.769519
70476,KWIK TRIP #1037,SR-65/23,Mora,MN,451,3.394,30.464881,-66.257984
70478,TA Express Salina,"I-70, EXIT 56",Salina,UT,835,3.649,47.81776,-77.716901
70479,CROSSROADS MARKET,US-60 & SR-657,Gladstone,VA,185,3.439,33.453909,-108.008365
70480,BIG B TRUCK STOP,"I-90, EXIT 321",Sprague,WA,962,3.899,45.917377,-94.4195
70481,GOHL POST BP,"I-39, EXIT 100",Endeavor,WI,420,3.17566666,40.62858,-95.635073
70482,BIG D OIL #19,SR-259 & SR-387,Midwest,WY,790,3.459,29.998051,-102.159538
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.439,36.764026,-76.124942
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.399,37.626822,-96.223207
70484,ALLSUPS CONVENIENCE STORE #2117,SR-18 & CR-97,Lovington,NM,700,3.104,27.907047,-71.392744
70485,ALLSUPS CONVENIENCE STORE #2145,SR-132,Hobbs,NM,593,3.38233333,34.765802,-112.63737
70488,ALLSUPS CONVENIENCE STORE #2365,US-380 & SR-214,Plains,TX,700,3.369,48.063821,-105.007047
70491,MFA OIL PETRO CARD 24,US-36,Hamilton,MO,276,3.24066666,39.739427,-77.739636
70492,KWIK TRIP #1033,US-51 EXIT 191B,Wausau,WI,395,3.454,32.538003,-85.852452
70493,LOVES TRAVEL STOP #759,US-63/SR-11,Hazen,AR,695,3.22566666,31.593364,-70.515255
70494,7-ELEVEN #37570,I-76/US-6,Commerce City,CO,800,3.639,33.085007,-122.821281
70495,LOVES TRAVEL STOP #689,US-65 & US-82,Lake Village,AR,695,3.269,44.272232,-103.643284
70496,KWIK TRIP #1015,"I-43, EXIT 171",Denmark,WI,582,3.36233333,40.839716,-103.899728
70498,KWIK TRIP #939,"SR-29, EXIT 101",Stanley,WI,295,3.469,29.216457,-90.608592
70500,STRIPES 7FLEET #42526,SR-289,Lubbock,TX,700,3.05566666,36.326659,-77.020296
70501,STRIPES 7FLEET #42527,SR-191 & US-349,Midland,TX,710,3.47233333,38.072467,-68.687866
70502,STRIPES 7FLEET #42532,SR-302 & FM-1936,Odessa,TX,710,3.099,43.6942,-116.942684
70503,STRIPES 7FLEET #42491,US-67 & SR-137,Big Lake,TX,710,3.549,31.995501,-121.35238
70505,STRIPES #42593,LOOP 289 & MLK BLVD,Lubbock,TX,700,2.96566666,30.851509,-75.124165
70507,ALLSUPS CONVENIENCE STORE #2154,SR-206 / US-283,Coleman,TX,575,3.159,31.541187,-120.991541
70508,7-ELEVEN #34715,I-294 EXIT 20,Schiller Park,IL,290,4.579,40.493003,-123.439441
70509,ALLSUPS CONVENIENCE STORE #2108,US-377 & US-183,Early,TX,575,2.93233333,40.6406,-70.469328
70510,ALLSUPS CONVENIENCE STORE #2147,SR-6 & CR-454,De Leon,TX,630,3.159,42.404352,-71.70074
70516,STRIPES 7FLEET #42528,"I-20, EXIT 217 & SR-139",Colorado City,TX,575,2.899,47.637985,-95.65875
70527,THORNTONS #164,I-65 EXIT 16 & US-31,Memphis,IN,415,3.62566666,48.144764,-88.904927
70530,LOVES TRAVEL STOP #767,FM-511 & SR-48,Brownsville,TX,625,3.15566666,34.16669,-106.597904
70538,SPEEDWAY #9329,"I-64 EXIT 43, SR 395 & 2823",Waddy,KY,410,3.149,39.095858,-67.112095
70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299,47.624166,-112.844063
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499,43.957513,-91.883766
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.359,39.668688,-85.481751
70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499,47.067836,-100.448258
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299,30.808969,-107.364143
70540,LOVES TRAVEL STOP #674,US-27 & SR-60,Lake Wales,FL,140,3.55233333,42.346053,-111.812793
70541,Kwik Star#1012,US-71 & SR-9,Spirit Lake,IA,440,3.299,41.183361,-89.286683
70543,ALLSUPS CONVENIENCE STORE #2078,US-60,White Deer,TX,585,2.969,36.572429,-95.60744
70544,ALLSUPS CONVENIENCE STORE #2100,US-87,Odonnell,TX,700,3.099,33.644862,-89.798806
70545,ALLSUPS CONVENIENCE STORE #2205,SR-83,Denver City,TX,700,3.36566666,35.487027,-97.881636
70546,ALLSUPS CONVENIENCE STORE #2370,US-287 & SR-70,Clarendon,TX,585,2.929,33.096363,-86.045227
70547,ALLSUPS CONVENIENCE STORE #2140,SR-114,Bridgeport,TX,630,2.899,31.5999,-76.770002
70548,ALLSUPS CONVENIENCE STORE #2114,US-84,Muleshoe,TX,700,3.19066666,35.542336,-72.548751
70549,ALLSUPS CONVENIENCE STORE #2194,214 PLAINS HIGHWAY,Denver City,TX,700,3.38233333,28.689042,-74.80195
70550,TEXACO #379545,US-290,Giddings,TX,595,3.399,33.721964,-98.297682
70551,KWIK TRIP #1047,SR-100 & SR-59,Milwaukee,WI,444,3.54066666,34.665005,-74.709268
70552,KWIK TRIP #941,US-2,Duluth,MN,334,3.499,34.324824,-103.2291
70553,KWIK TRIP #1028,US-59,Worthington,MN,425,3.16566666,27.993346,-121.062273
70554,HORSESHOE CONVENIENCE,SR 302 & IC 200,Mentone,TX,710,3.10733333,44.436023,-118.585379
70555,THORNTONS #615,I-40 EXIT 188,Kingston Springs,TN,460,2.98233333,43.761151,-109.750937
70556,ZIP ZONE EXPRESS,US-23,Catlettsburg,KY,255,3.699,25.541885,-113.85917
70557,LOVES TRAVEL STOP #727,"I-44, EXIT 283 & US-69",Big Cabin,OK,560,3.41233333,44.207387,-117.254849
70558,LOVES TRAVEL STOP #752,"I-43, EXIT 25 & SR-67",Elkhorn,WI,520,3.24066666,33.126402,-114.927287
70559,KWIK TRIP #1026,"HWY-23/ HWY-169, EXIT 23",Milaca,MN,453,3.369,37.742252,-115.394301
70560,PILOT DEALER #1235,"I-8, EXIT 42",Tacna,AZ,900,3.599,33.83608,-88.125676
70560,PILOT #1235,"I-8, EXIT 42",Tacna,AZ,900,3.659,29.50571,-72.476531
70561,PILOT #1143,I-20 & SR-302,Odessa,TX,710,3.599,25.825937,-84.293852
70562,SPEEDWAY #7161,I-65 & US-31,Portland,TN,460,3.024,40.357039,-73.001238
70563,PILOT DEALER #1234,US-93 & CR-145,Willow Beach,AZ,910,3.839,32.23865,-87.538108
70563,PILOT #1234,US-93 & CR-145,Willow Beach,AZ,910,3.899,38.937938,-108.30128
70564,SPEEDWAY #7236,"I-90/SR-2, EXIT 151",Avon,OH,305,3.659,32.033042,-93.857274
70565,Kwik Star #1025,SR-9/SR-4,Estherville,IA,425,3.33233333,40.604708,-123.237663
70567,LEDGEWOOD BP,I-80/SR-46,Ledgewood,NJ,115,3.299,38.26035,-89.112755
70571,LOVES TRAVEL STOP #748,"I-90, I-80 & SR-49",Edon,OH,550,3.88733333,40.608119,-106.285642
